Loan ID	Customer ID	Loan Status	Current Loan Amount	Term	Credit Score	Annual Income	Years in current job	Home Ownership	Purpose	Monthly Debt	Years of Credit History	Months since last delinquent	Number of Open Accounts	Number of Credit Problems	Current Credit Balance	Maximum Open Credit	Bankruptcies	Tax Liens
c78b5642-7643-4847-8cb9-87a783ee58ef	e21d6183-302b-44a4-8b94-c032629a8bd1	Fully Paid	221210	Short Term	706	504355	2 years	Rent	Debt Consolidation	4917.58	11.3	39	4	0	156351	316514	0	0
3c23b1d3-1045-4dbb-ba52-7ab8b452db45	f7977085-d91a-4ec6-b7e6-ea36b8843dc9	Fully Paid	788788	Long Term	687	3990038	10+ years	Home Mortgage	Home Improvements	29792.38	23	5	10	0	4367245	9541136	0	0
52074a4a-12ce-48de-af68-4ba424d5de5a	16b46550-c850-4d7b-ac39-edfd9ae6e194	Fully Paid	99999999	Short Term	747	1338778	10+ years	Home Mortgage	Other	12049.04	20	NA	8	0	101992	150634	0	0
b18d6a37-c438-45d9-a579-8333fee139c9	7eba253f-695f-4b6d-ab9b-18415823abca	Fully Paid	315414	Long Term	708	1673387	10+ years	Home Mortgage	other	14418.91	33.3	NA	13	1	372818	543004	1	0
296f55f2-2357-4a57-9222-22ab58c51245	aeb67498-f7ff-40df-97ee-1a77ffd22255	Fully Paid	80300	Short Term	721	1471626	7 years	Home Mortgage	other	23913.97	21.5	20	8	1	62472	80278	1	0
92190101-e4c6-4440-8997-45fed7f41ac6	464e8af9-0115-4f90-8fcf-4a72dc73e503	Fully Paid	99999999	Short Term	747	1763561	3 years	Home Mortgage	Debt Consolidation	13535.41	13.3	NA	21	0	369227	3075754	0	0
f82cd6e6-d996-474c-be45-62ae95284051	8156fd9b-748b-4667-af09-c4f5df6fd125	Fully Paid	109252	Short Term	706	352887	n/a	Rent	Debt Consolidation	9028.04	24.8	NA	9	0	59679	242506	0	0
fb616495-3cd8-4f08-b536-8037070f6783	1042e8f1-27e9-44f3-bc81-ac79a7a44243	Fully Paid	220154	Short Term			1 year	Own Home	Debt Consolidation	21390.01	21.2	49	14	0	165585	1253164	0	0
72d05a75-6590-4d98-87bd-4fb05f880c82	d670d524-ff08-41d5-bc36-db449fb3a4ef	Charged Off	232452	Long Term	669	907288	9 years	Home Mortgage	other	22304.29	16.5	2	11	2	62662	212146	1	0
8b3b6f8a-fcf6-47bd-bcde-c6eb14f1e1cb	cb24820d-aa80-4b1b-8692-78dcbc382af3	Fully Paid	755986	Short Term	691	2798130	7 years	Home Mortgage	Buy House	9327.1	16	5	11	0	247285	1048806	0	0
4ecab7e8-67bb-4a50-928f-88a61e44a486	281215b2-7bc5-4f2d-95f9-76e14acc9c89	Fully Paid	316800	Short Term	748	1900000	1 year	Rent	Debt Consolidation	21058.27	17	32	12	0	296932	725340	0	0
5c83b786-d265-43f7-8de3-1829912a8f44	9d731a2c-efae-4eb6-aa08-efa9ebf06919	Fully Paid	351780	Short Term			2 years	Rent	Debt Consolidation	21267.27	10.8	33	15	0	210026	664466	0	0
1f2aba47-4a67-4556-93cf-6fe37f713bca	6aacb76b-ffef-4699-9736-09d7898ca6c0	Fully Paid	334620	Short Term	715	814872	3 years	Home Mortgage	Debt Consolidation	19489.25	14	NA	10	0	333431	517550	0	0
1d6d78db-e752-4dea-945d-ad511f5b22c0	7f542735-f709-46ef-9dc7-b4a474384dc1	Fully Paid	157146	Short Term	742	1163256	10+ years	Home Mortgage	Debt Consolidation	5913.18	14.6	59	13	1	209722	468776	1	0
326b8c29-1388-4a0e-8e8c-c701874202d6	a1ac0993-df17-45d0-a149-539f5696eb9d	Fully Paid	395846	Long Term	712	1329468	7 years	Home Mortgage	Debt Consolidation	23708.77	13.6	52	20	0	134805	768944	0	0
4704484b-5f27-4880-8909-649170babf77	6f4c65e7-c467-45b5-974d-a4cd2c89da3b	Charged Off	443652	Long Term			9 years	Own Home	Debt Consolidation	29091.66	17.4	NA	9	1	192223	241934	1	0
034be87f-2904-405c-83bb-7f73a4e0b94c	6dfaa0d3-7170-406a-b5e5-b73be4ddaf11	Charged Off	222794	Short Term	6990	766270	9 years	Rent	Debt Consolidation	15261.37	9.5	NA	10	0	235467	434148	0	0
7ff406d3-61ec-4d8f-bd6b-fb865265473c	b655d1a3-11c4-46b0-868d-a08d903d4926	Fully Paid	323840	Short Term	746	900961	1 year	Rent	Debt Consolidation	10886.62	10.8	NA	8	0	403541	893420	0	0
6c212c14-b273-4697-98e3-e8f2e696d30a	13268176-34ae-461e-b777-b33b3fdac466	Charged Off	179036	Short Term	726	869801	4 years	Rent	Debt Consolidation	9894.06	9.6	NA	10	0	75886	225896	0	0
44efccff-f301-4054-b577-39228fa6c1e3	3b6eae76-2e0b-4c4e-94d6-15662b8540ed	Fully Paid	652740	Short Term	710	1879100	6 years	Home Mortgage	Debt Consolidation	31318.46	14.2	53	12	0	194199	530354	0	0
9f95318c-db5a-4060-96f5-d26b73f9c261	4f945948-0189-4031-9a33-d81503f1ac7a	Fully Paid	265628	Short Term	744	1233100	3 years	Home Mortgage	Debt Consolidation	19215.84	13.1	NA	8	0	231686	393932	0	0
4e347d0f-413f-43d3-bd3c-2d2308022d6f	386b9882-b4cc-4c76-94bd-a71da3dc68b8	Fully Paid	267674	Short Term			10+ years	Rent	Debt Consolidation	25605.35	10.4	5	7	0	56335	176286	0	0
86d458b7-c602-45d8-b7f3-224e9d52e8de	02d3cbd6-71c2-4a95-81d9-dfbec425689e	Charged Off	130438	Short Term	738	3698464	10+ years	Home Mortgage	Home Improvements	51778.42	41.2	NA	14	0	1019350	1928586	0	0
7468bd16-eeeb-4908-aff8-cd8009ffd27c	dda547fd-01fa-4c6b-818b-1cb81d70667b	Fully Paid	99999999	Long Term	742	2650709	6 years	Home Mortgage	Home Improvements	46166.58	24.5	NA	13	0	597379	3187602	0	0
328f56ba-2d83-4f5a-a3f4-d5a7a0d92781	d9cb40b9-f452-43d9-bdc7-e6ecad689f9c	Fully Paid	627638	Long Term	646	2129501	< 1 year	Own Home	Debt Consolidation	35136.7	29.3	32	13	1	184528	291500	0	1
00597be6-7684-46f9-9460-420e23023227	7f541d65-f80b-4604-b028-a14bb0f537a0	Charged Off	454058	Long Term	6500	1595449	10+ years	Home Mortgage	Debt Consolidation	28983.93	7.8	NA	16	0	411103	674234	0	0
13be252c-d44e-4b9b-b81b-b1d44acbff50	e6d66407-d843-4d52-9253-8ae9950b52ec	Charged Off	554136	Long Term			7 years	Own Home	Debt Consolidation	37621.33	17.1	NA	17	0	323247	592196	0	0
f60a20d3-bc1c-4c0b-944e-e4f33f8219b5	7212086f-250b-4d0a-8d0f-d1a913de8645	Charged Off	134772	Long Term	704	1842981	4 years	Rent	Debt Consolidation	2272.97	9.8	NA	4	0	155933	258280	0	0
c2eaf308-8c91-4f60-a035-8c2a23fa168c	72dfe40e-6b24-44e7-b41a-07c8b33583af	Fully Paid	99999999	Short Term	748	5121545	10+ years	Home Mortgage	Debt Consolidation	58470.98	29.7	6	13	0	275728	722304	0	0
d6fe0029-4ba2-4089-91bd-2d2f065f80ec	d5af054f-5763-4339-888d-6525c20eba85	Fully Paid	433928	Long Term	724	2810670	10+ years	Home Mortgage	Home Improvements	28809.32	11.7	NA	15	2	60002	184272	1	1
40811f92-7c9d-401a-bf22-ac53488670bd	64f08a71-4167-4321-8292-43713ead4e3c	Fully Paid	260656	Short Term	741	1500696	6 years	Home Mortgage	Debt Consolidation	17633.14	20.5	NA	12	0	197790	417164	0	0
179119fc-4594-4392-9626-2dc9b6bca194	c9397ca6-12bb-41b6-a331-a2d20846871a	Fully Paid	325952	Short Term	723	713127	10+ years	Home Mortgage	Debt Consolidation	8854.57	10.2	41	17	0	285741	647460	0	0
975e2e87-40c1-41d2-8942-abc18ad5ccdd	9faf2e92-465c-4d07-b2ea-45cb2068169e	Fully Paid	163064	Short Term	737	713545	5 years	Rent	Debt Consolidation	14984.54	11.4	NA	16	1	205979	497904	1	0
815c638c-02ff-41f5-8e93-dd466504bcba	7aaca22a-7b80-4cec-80ad-6c90ab835f5b	Charged Off	216920	Short Term			10+ years	Home Mortgage	Other	12046.76	20.6	NA	9	0	187169	1435280	0	0
2a4789df-cc94-4cd6-8c5d-f5461a18bfd3	3d9bb5c6-6961-4318-97d0-beb850fb7f9f	Fully Paid	178992	Short Term	722	1062765	8 years	Rent	Debt Consolidation	10494.84	17.5	41	21	0	134235	233750	0	0
cd29cbfd-26d3-4a95-a12f-d1a54a2fc518	1cbe9168-8e6c-4e8c-a345-ef3934691bad	Fully Paid	201036	Short Term			7 years	Rent	Debt Consolidation	8779.71	24	NA	12	0	76000	988834	0	0
94168619-3546-429f-a2b5-f8c71b8d59ed	3012c307-736d-4a72-8aab-da88efb9bf9a	Fully Paid	60368	Short Term	702	193097	5 years	Rent	Debt Consolidation	4457.21	8.9	NA	4	0	160588	212498	0	0
6d35de15-dc2c-42b4-8fa7-b3cb96254ead	1ff1bf04-269c-4bf6-8521-d36b0c1e7c42	Fully Paid	99999999	Long Term	638	1706751	9 years	Home Mortgage	Debt Consolidation	12402.44	25.5	22	4	0	88939	173382	0	0
5131ff0d-1941-4e95-8f7a-7086808083f9	028e2f92-3217-45e5-ba20-b0d6fba3db7e	Charged Off	291258	Long Term	6860	1323388	10+ years	Rent	Debt Consolidation	16652.74	17	61	10	1	145464	426404	1	0
40bf1745-ef60-4c81-918f-1d9b1e0c6480	bd538ad5-2900-4d1d-9e96-bed02d18fcb0	Fully Paid	461538	Long Term			6 years	Home Mortgage	Debt Consolidation	25181.46	21.6	14	9	0	388132	511852	0	0
16870b0c-8193-4b96-97f6-24f85e2f69be	c7921f06-dc00-4aea-9cc8-beb71a52781a	Fully Paid	224378	Short Term			8 years	Home Mortgage	Debt Consolidation	4447.33	20.2	73	16	0	217037	2263998	0	0
54b95d72-81bb-467d-80da-e02491dc8944	30e3cb6b-59ee-4de3-abbc-b1c17a351fa4	Fully Paid	132902	Short Term	745	956460	< 1 year	Rent	Other	4702.5	11.8	NA	9	0	36233	104104	0	0
e168a8b6-d3f8-4146-8728-e65ddf6d23bd	7cde779d-d14e-4f09-999a-645ab9764db1	Fully Paid	121594	Short Term	721	992845	7 years	Home Mortgage	Debt Consolidation	16878.27	8	NA	8	0	313158	466664	0	0
9194d6fc-e042-44f9-bc5f-7a9040b30b7c	2c3976fa-6cff-48ab-86de-4eaa21b94c9b	Fully Paid	331056	Short Term	733	1715472	7 years	Own Home	Debt Consolidation	26160.91	18.8	18	17	0	437817	783530	0	0
e225c688-8482-40e0-9791-ed86ea1a824b	3a16087a-ae07-42b3-998b-dd5121eada53	Fully Paid	322916	Long Term	735	1580287	2 years	Rent	Debt Consolidation	16724.56	14	12	9	0	217949	497750	0	0
fda3e4af-57ac-4520-b87c-5fda87d8526d	a5cfd4d8-9c00-4066-8827-cdb68c5e8541	Fully Paid	150788	Short Term	741	651111	5 years	Home Mortgage	Debt Consolidation	12425.24	12	NA	12	0	130663	357676	0	0
05ab5981-c2b5-4d15-aa5a-5de1b2dfd30d	d289ceb3-d36b-456f-aa88-92c5dec4c551	Fully Paid	342848	Long Term	689	709118	7 years	Rent	Debt Consolidation	17491.59	16.4	NA	19	1	330771	616748	0	1
56c4bcb7-3c1b-426f-8453-c98cd0ecf92f	7cc67793-3e5d-4b82-b73c-4fbafecaa37f	Fully Paid	355630	Short Term	719	863816	10+ years	Home Mortgage	Debt Consolidation	14036.82	15.8	NA	11	0	484063	660176	0	0
af02dd28-0db2-44a3-8209-dc05b6cb17d7	9284bd51-b212-4f7f-91a0-90e549c64fc4	Fully Paid	111100	Short Term	694	534242	3 years	Rent	other	9616.47	13.7	8	12	0	69844	347116	0	0
9bb50e56-af1b-4c4c-bd97-e397a14e2dc0	e89dd878-76d1-45d0-b0f2-8db78269dc1f	Charged Off	171138	Short Term	728	998070	< 1 year	Home Mortgage	Debt Consolidation	19462.46	15.2	NA	8	0	175731	244574	0	0
fe3b4f91-8b1d-4c67-99f0-273c717de298	4942dfbf-2a49-4d44-bb6f-0c25c3fbfc89	Fully Paid	212234	Short Term	711	1050130	< 1 year	Home Mortgage	Debt Consolidation	9188.59	22.5	13	8	0	125723	272096	0	0
0784ee30-29df-4982-aac3-64348cd11507	f6014bff-3a0a-415f-8ee0-dec0309edd95	Fully Paid	175758	Short Term	724	1023606	4 years	Rent	Debt Consolidation	11600.83	16.9	NA	6	0	164749	243936	0	0
4a856cda-d28f-47af-9fe6-4dfe152fca6d	f89228f1-c97f-4f23-96e9-3239ff26a0d4	Charged Off	258192	Short Term	733	1003428	9 years	Home Mortgage	Debt Consolidation	16305.8	12	NA	12	0	302233	464750	0	0
b1255ac8-eb3e-4441-b9ca-ae7f9f75ebbe	d6c77846-7ec4-4012-b9c8-d436e2c87def	Fully Paid	224202	Short Term			< 1 year	Rent	Debt Consolidation	15125.71	14	NA	8	0	165224	349756	0	0
b2b322ea-b6ec-4661-ba7e-bdd2556dc13b	15885382-48f7-4fce-9d2d-67cca0239b92	Charged Off	692802	Long Term			7 years	Rent	Debt Consolidation	27766.41	10.1	NA	12	0	346256	771012	0	0
25c40287-e266-4dbc-956c-83bbc845645b	e27b0e79-e539-436e-95c3-90cf4bd57349	Fully Paid	320980	Short Term	751	2598858	< 1 year	Home Mortgage	Home Improvements	2577.35	16.6	NA	6	0	56088	1202850	0	0
8ca6294c-4136-4d3b-9473-0024967fd705	50a6d93b-9d9c-49ac-b267-950aa0401f68	Fully Paid	190850	Short Term	702	1276686	10+ years	Rent	Debt Consolidation	18512.08	35.5	67	13	0	199785	359766	0	0
f2cd5565-6e40-4d91-948c-36b5aa2e6a8d	8310fb8c-607b-441a-bf72-ce2f192c14ef	Charged Off	168828	Short Term			3 years	Home Mortgage	other	9287.77	41	5	6	0	36518	259336	0	0
0085af36-558b-4bcf-88c0-acf01e47b1f7	b245ea90-e7f9-4e82-adf9-14706cc4f20f	Charged Off	492184	Short Term	7430	1893464	9 years	Rent	Debt Consolidation	33293.51	16.9	NA	28	1	404263	852610	1	0
e429d5f6-86ed-435a-911c-a8d4fef62205	02c61d7c-4465-4739-b45a-ce26427a401f	Fully Paid	152856	Short Term	751	792015	7 years	Rent	Debt Consolidation	9834.21	10	NA	11	0	87096	672364	0	0
7dae46cb-7cd6-4a78-9aa2-24c7250b11ea	baa2d3ec-7ee3-4b7e-afdb-4ffcea5da74c	Fully Paid	207592	Short Term	695	645411	5 years	Rent	Debt Consolidation	7007.96	9.5	NA	8	0	123177	276958	0	0
4530a9ec-359b-4bd2-82d3-c00d3c1e542b	e6277bea-bb75-4bbf-aeac-7d5c7c4e1e6f	Fully Paid	199408	Short Term			1 year	Rent	Debt Consolidation	17460.62	18.8	NA	4	0	696426	841764	0	0
47995c5e-459b-4e5a-a40c-f46af2997898	e0142921-0066-4a25-9443-d9fd962d77ad	Fully Paid	43648	Short Term	725	923457	3 years	Rent	Debt Consolidation	2639.67	18	38	4	0	38950	43670	0	0
71386bc7-a4c0-4d1c-8c73-55bcb9898aa2	2bd85c9d-65be-490b-8291-bc6b3492a3f8	Fully Paid	470272	Long Term	694	1096775	4 years	Rent	Debt Consolidation	21250.17	17.5	36	13	0	722570	980848	0	0
2c95eee6-d1ef-495a-a205-efcca8f6a3f5	031d1218-62fa-4bd5-aec1-4663b7454b43	Fully Paid	269720	Long Term			10+ years	Rent	Business Loan	28754.41	15.4	NA	8	1	282340	409156	1	0
cf1dd8c5-3d00-4625-bb74-ae78f6b1d352	860b1d59-120e-44b8-9e85-cc8e7d06b5f8	Charged Off	397628	Long Term	687	960963	10+ years	Home Mortgage	Debt Consolidation	10410.29	18.9	77	10	0	287375	691812	0	0
993f2e5e-7a75-41fc-95e6-5ef8813eb496	8e1b2c8b-8250-4c19-867d-5e189d226c0d	Fully Paid	64438	Short Term	726	899669	8 years	Rent	Debt Consolidation	10271.21	11.3	38	10	0	61845	105314	0	0
b99fffe4-aafa-4381-bffa-4b2165b51dbc	4f1f0649-e1a0-454a-ae88-565510a77a41	Fully Paid	489940	Long Term	695	1008159	3 years	Home Mortgage	Debt Consolidation	9997.61	16.2	23	6	0	196460	417384	0	0
f593828a-addf-4754-b50d-dd2361efcaa4	4e19fdac-4366-4ebd-8677-99c7ddab1c13	Fully Paid	325952	Long Term	680	2908786	3 years	Home Mortgage	Debt Consolidation	27390.97	13.5	10	9	0	82897	110814	0	0
646a031e-c63e-425b-8cbc-c37d5518df6e	f4667ac8-e878-445b-a632-76390aaa42da	Fully Paid	472692	Long Term			10+ years	Home Mortgage	other	26479.54	16.4	16	15	0	202483	422444	0	0
4a5f7c78-0dfc-471e-9c54-1a92d13455dd	9dbc443e-f9f6-4eef-b6a9-de5ca564824e	Charged Off	663762	Long Term			2 years	Rent	small_business	9859.86	13.2	8	6	0	1121	1305392	0	0
62103dac-0ea3-411d-b7d7-218779e4d0f7	8f12e896-1362-40a2-b553-ec25ccf382ec	Fully Paid	768306	Long Term	708	1725200	10+ years	Rent	Debt Consolidation	3967.96	27.7	NA	9	1	143355	621720	1	0
b1f4b72a-3b17-41f8-a844-073f04f0c51d	da591410-ac89-4bdb-9dbb-a4dc0a514350	Fully Paid	24684	Short Term	724	697547	10+ years	Home Mortgage	Debt Consolidation	18310.49	13.3	NA	6	0	31445	246026	0	0
a9780ba0-705a-45f0-85aa-18448b68fe60	1ff81214-6141-44b5-acf8-94346e37e02a	Charged Off	629024	Long Term	6690	1862000	5 years	Home Mortgage	Debt Consolidation	26223.04	10	22	12	0	112347	325226	0	0
3b66ca93-063a-48cd-9f4c-2a6c031356b5	1bd29019-1c7e-4ce4-8bb5-e525692701ad	Fully Paid	664752	Short Term	749	1913680	10+ years	Rent	Debt Consolidation	29024.21	22.6	NA	11	0	283746	1244474	0	0
02cb661f-f784-484f-ac16-085b9659064f	42b751bd-5cf4-40fc-8896-80c697826fbb	Fully Paid	223718	Short Term	716	844341	2 years	Rent	Debt Consolidation	22304.48	12.5	NA	18	0	205713	257224	0	0
8fbdea64-3e14-4165-97a2-4634e5bd1499	76f9087f-1167-4fa2-b67b-ece61641c962	Charged Off	410806	Long Term	664	889390	6 years	Rent	Debt Consolidation	22679.16	14.3	NA	12	0	316407	647284	0	0
47636669-940d-4c01-b71d-3a27c2be727d	4bd144fc-fe20-484d-8896-fe365310e47d	Fully Paid	350416	Short Term	707	945725	10+ years	Home Mortgage	Debt Consolidation	27268.42	18.3	34	13	0	366415	836814	0	0
7f9558b3-4ed7-4fe0-8662-8021c53c0016	0971186f-b0a7-4d11-ba55-4b41348673a2	Fully Paid	66176	Short Term	750	704976	2 years	Rent	Debt Consolidation	10574.45	13.8	34	11	0	13908	277662	0	0
3cf42b17-65cf-46aa-8d74-15d06d4f17d3	ce994ab5-a418-4e6d-a7e7-97a7fa5e79b4	Fully Paid	224708	Short Term	739	776264	10+ years	Rent	Debt Consolidation	7245.08	8.4	NA	6	0	142576	393074	0	0
a83b2d1e-cbe1-43ca-b569-073c8250510a	378b40af-0bb3-4d9b-bd6e-d2d50a7f0d48	Fully Paid	391292	Short Term	728	1783530	3 years	Rent	Debt Consolidation	6420.67	11.7	NA	4	0	217151	282524	0	0
02a3a9be-b3b2-4c85-b571-6b641a0fed3b	47a99213-cca8-4a25-9b32-7407b96566a9	Fully Paid	261712	Short Term	723	1977653	n/a	Rent	Debt Consolidation	19281.96	27.4	69	13	1	281181	431816	1	0
7e2faf80-05a3-4f3b-b397-2a42bc383503	18683e83-a40e-4022-8f6d-05f6ae19fab4	Fully Paid	305250	Short Term	745	1282842	n/a	Home Mortgage	Debt Consolidation	18601.19	28.8	39	12	0	261022	477444	0	0
22ff7602-1487-4cb4-8f22-c0287f82829d	e35edd69-d56a-464c-badf-bfe2408313f1	Charged Off	774312	Long Term	6520	2101704	1 year	Home Mortgage	Debt Consolidation	26972.02	19.2	5	16	0	2449328	12277320	0	0
118af429-0bb4-4fdb-9da3-8e044775d9c1	884f0a2c-780a-4f35-8206-1038b17a193d	Fully Paid	751674	Short Term	729	2578148	5 years	Rent	Debt Consolidation	35879.22	10	NA	11	0	465367	685542	0	0
8fb4cc02-c2c4-4403-a1d6-aa2edbb1f410	5da6608a-6612-4533-b610-b9903bd05dfa	Fully Paid	641410	Short Term			1 year	Home Mortgage	Debt Consolidation	45575.68	14.9	77	18	2	591565	853028	0	1
00612b34-94cd-4953-9fd0-2d411fbea2ba	0411c24c-b58d-4f0d-9f7b-a1da82974306	Fully Paid	201190	Short Term	731	868775	2 years	Rent	Debt Consolidation	7007.96	25.9	3	8	0	39729	1095358	0	0
e7a4e48f-8018-4e1a-972d-6948939d3559	2b5554ff-1210-4ca4-8ad0-afb0151d49e2	Fully Paid	168014	Short Term	745	1354206	10+ years	Home Mortgage	Debt Consolidation	7278.9	17.5	NA	10	1	81852	603658	1	0
bd13752f-dac6-43b4-b0bf-dd1f19f83373	df48258d-cab3-4edd-87e4-1b179612bfbe	Fully Paid	222442	Short Term	738	902918	10+ years	Home Mortgage	Debt Consolidation	9706.34	15.2	72	13	0	31559	329252	0	0
9c88b7e4-6d47-4124-8d7b-bd418d069560	93a9d80d-3e07-4e3b-a752-50d6aa9e22fa	Fully Paid	322476	Short Term	729	874000	2 years	Rent	Debt Consolidation	10342.27	17.3	NA	3	0	163476	264726	0	0
26a9d783-78ec-42c8-8d3d-bd673a70e8ab	72090f5b-839b-4f17-90f2-97476b84e9a7	Fully Paid	99999999	Short Term	734	1102722	10+ years	Rent	Debt Consolidation	23432.89	20.8	11	6	0	103322	214016	0	0
9e802921-e45a-4ce9-8357-fc7ca6c3e2a3	d9fd1563-9d8c-49dc-8830-da54b22c6ad3	Fully Paid	89056	Short Term	732	1538240	7 years	Home Mortgage	Debt Consolidation	13459.6	9.5	17	14	0	48184	344410	0	0
d0473366-344a-445c-aac6-a71e3b231d0c	62408a11-3af5-40d6-8452-121816776347	Fully Paid	263318	Short Term	717	1042283	3 years	Rent	Debt Consolidation	14157.66	13.5	NA	10	1	372571	458458	0	0
eb9314c7-3fb2-4915-a45d-9985104ec653	4e02cdcc-d342-4c51-8898-5806c3d8d494	Charged Off	512424	Long Term	717	962065	10+ years	Rent	Debt Consolidation	24051.72	14.8	NA	24	0	656279	1681196	0	0
b608aa74-b770-4492-bc9c-072ef1036e4f	c8bc9243-b242-4e76-99a5-3366d66efb8b	Fully Paid	388278	Short Term	714	849509	10+ years	Rent	Debt Consolidation	15715.85	27.3	NA	6	0	432934	550264	0	0
49387fcd-1efb-417c-b341-75b0cccda785	3d881a6c-1d33-4cbc-9503-bc1e390eb0ce	Charged Off	258566	Long Term	665	659547	3 years	Rent	Home Improvements	16213.84	10.6	NA	9	0	332785	471064	0	0
ba1eaa27-3011-402e-b6c4-761316de55fd	8b20538e-d246-42d5-aa91-bf12567ac4c7	Fully Paid	535128	Long Term			10+ years	Home Mortgage	Debt Consolidation	22559.08	26.9	17	22	0	488300	1115202	0	0
2551c2a3-5de9-44b6-af2f-a1fbc2fbdd7e	906c1f56-1952-4253-b476-aa72ec33b35e	Fully Paid	215644	Short Term	741	17400903	1 year	Rent	Debt Consolidation	24796.33	13.9	26	27	0	236569	399894	0	0
61b018ee-6719-4447-8480-2f607a76e2d0	6d776cf8-5d41-4156-bbb1-505437e751c2	Fully Paid	99999999	Short Term	733	1883470	7 years	Home Mortgage	Debt Consolidation	28565.93	14.8	11	11	0	182267	316404	0	0
9d0b85bd-5992-4864-b12d-9dae59ee3b70	800fa2b8-d556-4c5f-b54e-7b5e8dc7f267	Fully Paid	428604	Long Term	720	1079637	9 years	Rent	Debt Consolidation	25371.65	14.7	NA	10	0	179759	314886	0	0
91e3647a-f2d9-4fe8-9c8d-237fea5c9dbb	1bdd06b8-6f84-49f4-bc09-05d6630dc585	Charged Off	242660	Short Term	718	944015	5 years	Home Mortgage	Debt Consolidation	13373.53	9.6	9	4	0	111948	157498	0	0
84db025c-8e5b-4fd0-a198-543ec0ecd2b3	a71db061-d135-48c0-8204-c17f54c3c56c	Fully Paid	301862	Short Term	720	1351812	2 years	Rent	Debt Consolidation	15433.32	13.4	34	9	0	244302	429264	0	0
3f6f6dd3-ef7d-405c-9c5f-acc23f3863a7	aff5a193-fe58-41ea-8109-b8c3a9e44484	Fully Paid	661188	Short Term	706	4320771	7 years	Home Mortgage	Debt Consolidation	28769.04	13.1	NA	10	0	328434	645656	0	0
e56fba1b-03f1-43d2-bc0d-3e68a235d3a2	2cef99f1-4b94-4e1e-a49f-8153073cb9d5	Fully Paid	53284	Short Term	695	1917670	10+ years	Rent	Debt Consolidation	14925.83	18.9	12	8	0	193762	330924	0	0
fd23b2c5-4191-4171-bf3d-24dac6eec0ca	97294e15-c3d2-482b-9d47-5e72fad7c06a	Fully Paid	275000	Short Term	720	1235000	10+ years	Home Mortgage	Debt Consolidation	17495.77	19.6	25	19	0	189658	292424	0	0
c85669cb-29ff-4bf6-b9cb-be67c85ceb83	9369817b-a9a0-44cb-9a38-7a3eb973b4b4	Charged Off	137280	Long Term	685	466735	< 1 year	Home Mortgage	Debt Consolidation	9614.76	17.3	NA	11	0	332557	391336	0	0
f1e15504-ae13-4a8d-a7f0-b4f23f3b36c0	76cd948e-279e-4b34-860d-dfcc2290db98	Fully Paid	266948	Long Term			10+ years	Home Mortgage	Debt Consolidation	22317.21	18	NA	9	0	179322	744194	0	0
2723556f-a073-4114-9e5a-342321b14566	689f9c7a-dc8a-4a25-aef9-0387269f1b2a	Fully Paid	495792	Long Term			10+ years	Rent	Debt Consolidation	23213.06	12	NA	11	1	345857	646976	0	1
9b2d6693-b55c-40c4-a33e-fb7aeff463b4	045228be-1744-4950-b169-d07f1171e312	Fully Paid	263384	Long Term	739	2369547	< 1 year	Home Mortgage	Home Improvements	16961.87	19.9	NA	12	1	156085	466994	1	0
eba0e031-63bc-470d-b058-f178b5ad69ca	faa8e8f4-8d98-4271-bd10-61f1d574283c	Fully Paid	389422	Short Term	701	1625564	10+ years	Rent	Debt Consolidation	9130.26	18.7	1	7	2	198702	332992	1	1
9cf1f4bb-fd96-4de5-b187-650f74512960	21c52fea-6696-4b0f-b466-39f7f146a89c	Fully Paid	215424	Short Term			10+ years	Home Mortgage	Debt Consolidation	7624.7	16.4	NA	12	0	161329	312356	0	0
68d92b8a-fd69-4342-bf7a-086b650fd094	df39fc1a-b2bb-4676-b294-9259e23e8031	Fully Paid	337436	Short Term	728	1949172	10+ years	Home Mortgage	Debt Consolidation	7341.98	21	9	9	0	128801	218988	0	0
b222a918-4b48-4ccd-ada9-7d5a4ad71757	bade2ac8-a8cc-43d4-b593-b95cc7739d5f	Fully Paid	427482	Short Term	748	1165878	10+ years	Home Mortgage	Debt Consolidation	17876.72	19.7	NA	10	1	236018	490622	1	0
0679589c-65c1-43c5-b89a-f6402fe22718	9973d5ba-f7c0-4426-b457-2d2a718c3c0f	Fully Paid	99999999	Long Term	690	1933820	10+ years	Own Home	Debt Consolidation	9024.62	31.6	1	22	0	147858	940698	0	0
c7627607-3f9d-48f0-b4a5-1a1aaa6377f2	c3cbd1c2-2ac7-4a5a-ade9-605342be19ef	Fully Paid	257686	Short Term	741	1316757	10+ years	Home Mortgage	Debt Consolidation	26335.14	19	NA	9	0	195377	324104	0	0
19ecb2c7-c11f-4683-b8bd-0e44cd3d1354	4618b71f-1ae5-48b7-b4f6-31664ae33507	Fully Paid	366058	Long Term	665	727529	10+ years	Home Mortgage	Debt Consolidation	12974.34	20	NA	16	1	539296	930622	1	0
62d49264-6365-44e6-8bc2-e0e090fd2724	29edb52c-f1b3-4218-b951-cb469f9ac9ea	Charged Off	764852	Short Term			2 years	Rent	Debt Consolidation	42831.51	24.6	NA	10	0	378765	631928	0	0
